j_day,tmean,ppt,vpdmean
3974,2.35,2.545,1.55375
3975,0.925,2.5425,2.4425
3976,-0.07499999999999982,3.8025,2.2024999999999997
3977,-3.95,2.41,1.45
3978,-3.75,0.0025,1.86125
3979,0.475,1.9425,1.85375
3980,3.375,2.0975,2.0325
3981,2.5,2.9375,1.475
3982,0.32499999999999996,8.8775,1.1625
3983,-0.4,1.8525,1.38125
3984,-0.4999999999999999,0.055,1.96125
3985,-0.475,3.8,1.62875
3986,0.7999999999999999,6.055,1.24
3987,1.475,4.03,1.53
3988,0.10000000000000007,1.5375,1.77875
3989,-1.325,1.48,1.5550000000000002
3990,-0.725,4.3675,1.57
3991,-1.9,1.51,1.6475
3992,-5.025,0.6224999999999999,1.335
3993,-4.375,0,1.5
3994,-0.2749999999999999,1.8575,1.51125
3995,-3.4499999999999997,0.1175,1.7075
3996,-6.375,0.785,1.3924999999999998
3997,-6.575,3.8425,1.15875
3998,-5.1,1.715,1.0675
3999,-1.325,1.555,1.3575000000000002
4000,-4.3,0.07,1.8225
4001,-8.175,0.14,1.31
4002,-8.85,1.67,0.90375
4003,-5.8,5.2375,0.8987499999999999
4004,-6.074999999999999,1.395,1.32875
4005,-7.075,3.5725,1.85375
4006,-4.125,7.245,1.45875
4007,-1.9,5.1625,1.3975
4008,-1.45,3.3474999999999997,1.4275
4009,-3.4499999999999997,1.4425,1.44875
4010,-4.175,0.47,1.4525
4011,-6.725,0.21,1.53875
4012,-5.35,2.5275,1.34625
4013,-2.9750000000000005,2.4775,1.81
4014,-6.824999999999999,3.3724999999999996,1.3475
4015,-6.050000000000001,4.845,0.90875
